id1	id2	type	container_id	role1	role2
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	P27361;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	P27361;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	P27361;00047:202,00048:204	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6802918	input	output
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6802918	input	input
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6802918	input	catalyst
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P28482;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P28482;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P28482;00047:185,00048:187	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P27361;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P27361;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P27361;00047:202,00048:204	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6802918	catalyst	catalyst
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6802918	catalyst	output
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6802918	catalyst	input
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6802918	catalyst	catalyst
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	output
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	input
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	output	catalyst
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	output
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	input
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	input	catalyst
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	output
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	input
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6802918	catalyst	catalyst
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P28482;00047:185,00048:187	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P28482;00047:185,00048:187	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P27361;00047:202,00048:204	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P27361;00047:202,00048:204	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6803234	output	output
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6803234	output	input
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P28482;00047:185,00048:187	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P28482;00047:185,00048:187	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P61224;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P27448;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q9Y490;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P31946;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q8IVT5;00046:311	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P27361;00047:202,00048:204	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P27361;00047:202,00048:204	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q02750;00046:218,00046:222	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q7Z5R6;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P18206;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P41240;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	P49407;	Reaction	R-HSA-6803234	input	input
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6803234	input	output
P12931;00048:530,00068:2	Q6VAB6;	Reaction	R-HSA-6803234	input	input
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P01116;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P01112;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P01111;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P04049;00046:338,00046:494,00046:621,00047:491,00048:341	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P02679;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P04275;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P02675;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	output
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	output	input
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	output
P02751;	P12931;00048:530,00068:2	Reaction	R-HSA-6803234	input	input
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	output
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	input
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	catalyst
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	output
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	input
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	catalyst
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	output
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	input
P02671;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	catalyst
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	output
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	input
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	catalyst
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	output
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	input
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	catalyst
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	output
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	input
P05106;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	catalyst
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	output
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	input
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	output	catalyst
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	output
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	input
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	input	catalyst
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	output
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	input
P08514;	P12931;00048:530,00068:2	Reaction	R-HSA-6802943	catalyst	catalyst
P12931;00048:530,00068:2	P36507;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	P36507;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	P36507;00046:222,00046:226	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	Q969H4;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	P28482;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	P28482;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	P28482;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	Q8WXI2;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	P32121;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	P15056;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	P62834;	Reaction	R-HSA-6802943	output	catalyst
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6802943	output	output
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6802943	output	input
P12931;00048:530,00068:2	P46940;	Reaction	R-HSA-6802943	output	catalyst
