Type,Sample,Size,ms,Repetition
UNIPROT,13,14000,1192.772,5
UNIPROT,13,16000,1214.131,1
UNIPROT,13,16000,1216.313,2
UNIPROT,13,16000,1250.609,3
UNIPROT,13,16000,1252.173,4
UNIPROT,13,16000,1193.163,5
UNIPROT,13,18000,1333.767,1
UNIPROT,13,18000,1261.242,2
UNIPROT,13,18000,1281.371,3
UNIPROT,13,18000,1270.110,4
UNIPROT,13,18000,1311.198,5
UNIPROT,13,20000,1342.527,1
UNIPROT,13,20000,1344.815,2
UNIPROT,13,20000,1350.215,3
UNIPROT,13,20000,1350.375,4
UNIPROT,13,20000,1340.633,5
UNIPROT,14,1,667.311,1
UNIPROT,14,1,733.965,2
UNIPROT,14,1,667.328,3
UNIPROT,14,1,667.745,4
UNIPROT,14,1,662.644,5
UNIPROT,14,2000,757.430,1
UNIPROT,14,2000,738.026,2
UNIPROT,14,2000,746.400,3
UNIPROT,14,2000,811.978,4
UNIPROT,14,2000,755.605,5
UNIPROT,14,4000,808.901,1
UNIPROT,14,4000,812.022,2
UNIPROT,14,4000,804.200,3
UNIPROT,14,4000,873.948,4
UNIPROT,14,4000,799.079,5
UNIPROT,14,6000,878.973,1
UNIPROT,14,6000,869.786,2
UNIPROT,14,6000,921.528,3
UNIPROT,14,6000,872.049,4
UNIPROT,14,6000,875.730,5
UNIPROT,14,8000,946.637,1
UNIPROT,14,8000,929.043,2
UNIPROT,14,8000,1014.472,3
UNIPROT,14,8000,941.977,4
UNIPROT,14,8000,946.333,5
UNIPROT,14,10000,1067.154,1
UNIPROT,14,10000,1008.985,2
UNIPROT,14,10000,1031.622,3
UNIPROT,14,10000,993.250,4
UNIPROT,14,10000,999.520,5
UNIPROT,14,12000,1094.328,1
UNIPROT,14,12000,1061.575,2
UNIPROT,14,12000,1064.073,3
UNIPROT,14,12000,1072.593,4
UNIPROT,14,12000,1127.062,5
UNIPROT,14,14000,1131.055,1
UNIPROT,14,14000,1140.375,2
UNIPROT,14,14000,1190.191,3
UNIPROT,14,14000,1126.674,4
UNIPROT,14,14000,1123.999,5
UNIPROT,14,16000,1198.292,1
UNIPROT,14,16000,1284.105,2
UNIPROT,14,16000,1181.630,3
UNIPROT,14,16000,1174.964,4
UNIPROT,14,16000,1196.248,5
UNIPROT,14,18000,1251.820,1
UNIPROT,14,18000,1264.188,2
UNIPROT,14,18000,1262.514,3
UNIPROT,14,18000,1320.557,4
UNIPROT,14,18000,1261.998,5
UNIPROT,14,20000,1343.027,1
UNIPROT,14,20000,1457.974,2
UNIPROT,14,20000,1319.866,3
UNIPROT,14,20000,1332.901,4
UNIPROT,14,20000,1328.048,5
UNIPROT,15,1,667.675,1
UNIPROT,15,1,661.653,2
UNIPROT,15,1,660.844,3
UNIPROT,15,1,671.816,4
UNIPROT,15,1,661.600,5
UNIPROT,15,2000,849.630,1
UNIPROT,15,2000,751.045,2
UNIPROT,15,2000,759.503,3
UNIPROT,15,2000,744.384,4
UNIPROT,15,2000,743.011,5
UNIPROT,15,4000,904.418,1
UNIPROT,15,4000,822.205,2
UNIPROT,15,4000,835.141,3
UNIPROT,15,4000,805.166,4
UNIPROT,15,4000,804.336,5
UNIPROT,15,6000,987.481,1
UNIPROT,15,6000,878.601,2
UNIPROT,15,6000,875.132,3
UNIPROT,15,6000,878.348,4
UNIPROT,15,6000,874.515,5
UNIPROT,15,8000,934.556,1
UNIPROT,15,8000,938.843,2
UNIPROT,15,8000,935.741,3
UNIPROT,15,8000,1045.571,4
UNIPROT,15,8000,938.531,5
UNIPROT,15,10000,990.310,1
UNIPROT,15,10000,992.141,2
UNIPROT,15,10000,1135.655,3
UNIPROT,15,10000,997.527,4
UNIPROT,15,10000,991.978,5
UNIPROT,15,12000,1209.382,1
UNIPROT,15,12000,1059.685,2
UNIPROT,15,12000,1057.697,3
UNIPROT,15,12000,1063.986,4
UNIPROT,15,12000,1200.531,5
UNIPROT,15,14000,1124.954,1
UNIPROT,15,14000,1232.224,2
UNIPROT,15,14000,1125.862,3
UNIPROT,15,14000,1129.409,4
UNIPROT,15,14000,1121.799,5
UNIPROT,15,16000,1197.647,1
UNIPROT,15,16000,1214.374,2
UNIPROT,15,16000,1311.719,3
UNIPROT,15,16000,1206.609,4
UNIPROT,15,16000,1201.530,5
UNIPROT,15,18000,1431.438,1
UNIPROT,15,18000,1292.632,2
UNIPROT,15,18000,1281.358,3
UNIPROT,15,18000,1365.637,4
UNIPROT,15,18000,1292.078,5
UNIPROT,15,20000,1411.804,1
UNIPROT,15,20000,1348.692,2
UNIPROT,15,20000,1347.526,3
UNIPROT,15,20000,1439.635,4
UNIPROT,15,20000,1346.060,5
UNIPROT,16,1,793.092,1
UNIPROT,16,1,738.287,2
UNIPROT,16,1,661.827,3
UNIPROT,16,1,742.510,4
UNIPROT,16,1,678.264,5
UNIPROT,16,2000,736.910,1
UNIPROT,16,2000,732.592,2
UNIPROT,16,2000,739.485,3
UNIPROT,16,2000,808.336,4
UNIPROT,16,2000,738.508,5
UNIPROT,16,4000,808.466,1
UNIPROT,16,4000,792.552,2
UNIPROT,16,4000,841.064,3
UNIPROT,16,4000,803.551,4
UNIPROT,16,4000,811.928,5
UNIPROT,16,6000,870.376,1
UNIPROT,16,6000,943.649,2
UNIPROT,16,6000,849.656,3
UNIPROT,16,6000,862.851,4
UNIPROT,16,6000,859.394,5
UNIPROT,16,8000,925.643,1
UNIPROT,16,8000,919.998,2
UNIPROT,16,8000,918.349,3
UNIPROT,16,8000,922.871,4
UNIPROT,16,8000,1004.229,5
UNIPROT,16,10000,1000.129,1
UNIPROT,16,10000,982.971,2
UNIPROT,16,10000,1025.355,3
UNIPROT,16,10000,985.459,4
UNIPROT,16,10000,972.901,5
UNIPROT,16,12000,1089.607,1
UNIPROT,16,12000,1059.227,2
UNIPROT,16,12000,1050.855,3
UNIPROT,16,12000,1057.808,4
UNIPROT,16,12000,1120.581,5
UNIPROT,16,14000,1129.312,1
UNIPROT,16,14000,1113.667,2
UNIPROT,16,14000,1235.242,3
UNIPROT,16,14000,1129.871,4
UNIPROT,16,14000,1122.160,5
UNIPROT,16,16000,1298.860,1
UNIPROT,16,16000,1196.286,2
UNIPROT,16,16000,1180.270,3
UNIPROT,16,16000,1255.548,4
UNIPROT,16,16000,1196.462,5
UNIPROT,16,18000,1269.909,1
UNIPROT,16,18000,1306.289,2
UNIPROT,16,18000,1253.290,3
UNIPROT,16,18000,1274.794,4
UNIPROT,16,18000,1335.222,5
UNIPROT,16,20000,1327.349,1
UNIPROT,16,20000,1359.040,2
UNIPROT,16,20000,1401.331,3
UNIPROT,16,20000,1339.261,4
UNIPROT,16,20000,1353.293,5
UNIPROT,17,1,710.192,1
UNIPROT,17,1,682.167,2
UNIPROT,17,1,674.406,3
UNIPROT,17,1,663.419,4
UNIPROT,17,1,670.063,5
UNIPROT,17,2000,741.229,1
UNIPROT,17,2000,790.124,2
UNIPROT,17,2000,733.618,3
UNIPROT,17,2000,736.711,4
UNIPROT,17,2000,738.610,5
UNIPROT,17,4000,797.836,1
UNIPROT,17,4000,857.024,2
UNIPROT,17,4000,800.475,3
UNIPROT,17,4000,794.916,4
UNIPROT,17,4000,822.249,5
UNIPROT,17,6000,909.436,1
UNIPROT,17,6000,859.560,2
UNIPROT,17,6000,861.860,3
UNIPROT,17,6000,870.825,4
UNIPROT,17,6000,877.835,5
UNIPROT,17,8000,940.661,1
UNIPROT,17,8000,935.257,2
UNIPROT,17,8000,927.370,3
UNIPROT,17,8000,933.171,4
UNIPROT,17,8000,978.893,5
UNIPROT,17,10000,1010.329,1
UNIPROT,17,10000,983.836,2
UNIPROT,17,10000,992.443,3
UNIPROT,17,10000,1091.031,4
UNIPROT,17,10000,1005.733,5
UNIPROT,17,12000,1074.293,1
UNIPROT,17,12000,1107.964,2
UNIPROT,17,12000,1061.796,3
UNIPROT,17,12000,1073.564,4
UNIPROT,17,12000,1060.446,5
UNIPROT,17,14000,1118.801,1
UNIPROT,17,14000,1132.500,2
UNIPROT,17,14000,1131.399,3
UNIPROT,17,14000,1132.214,4
UNIPROT,17,14000,1209.225,5
UNIPROT,17,16000,1198.615,1
UNIPROT,17,16000,1194.961,2
UNIPROT,17,16000,1285.950,3
UNIPROT,17,16000,1207.335,4
UNIPROT,17,16000,1193.788,5
UNIPROT,17,18000,1369.951,1
UNIPROT,17,18000,1279.902,2
UNIPROT,17,18000,1273.388,3
UNIPROT,17,18000,1327.926,4
UNIPROT,17,18000,1280.781,5
UNIPROT,17,20000,1332.415,1
UNIPROT,17,20000,1368.226,2
UNIPROT,17,20000,1332.656,3
UNIPROT,17,20000,1346.799,4
UNIPROT,17,20000,1344.675,5
UNIPROT,18,1,666.821,1
UNIPROT,18,1,670.131,2
UNIPROT,18,1,661.834,3
UNIPROT,18,1,676.753,4
UNIPROT,18,1,672.569,5
UNIPROT,18,2000,761.686,1
UNIPROT,18,2000,815.018,2
UNIPROT,18,2000,757.234,3
UNIPROT,18,2000,749.975,4
UNIPROT,18,2000,757.930,5
UNIPROT,18,4000,816.258,1
UNIPROT,18,4000,892.768,2
UNIPROT,18,4000,809.998,3
UNIPROT,18,4000,818.967,4
UNIPROT,18,4000,813.438,5
UNIPROT,18,6000,924.393,1
UNIPROT,18,6000,873.362,2
UNIPROT,18,6000,871.617,3
UNIPROT,18,6000,870.478,4
UNIPROT,18,6000,879.467,5
UNIPROT,18,8000,945.929,1
UNIPROT,18,8000,950.263,2
UNIPROT,18,8000,947.227,3
UNIPROT,18,8000,933.655,4
UNIPROT,18,8000,992.146,5
UNIPROT,18,10000,1005.575,1
UNIPROT,18,10000,1008.494,2
UNIPROT,18,10000,1017.453,3
UNIPROT,18,10000,1111.242,4
UNIPROT,18,10000,1004.755,5
UNIPROT,18,12000,1095.118,1
UNIPROT,18,12000,1128.964,2
UNIPROT,18,12000,1075.210,3
UNIPROT,18,12000,1082.274,4
UNIPROT,18,12000,1088.151,5
UNIPROT,18,14000,1211.764,1
UNIPROT,18,14000,1135.651,2
UNIPROT,18,14000,1128.714,3
UNIPROT,18,14000,1151.670,4
UNIPROT,18,14000,1248.083,5
UNIPROT,18,16000,1207.042,1
UNIPROT,18,16000,1197.346,2
UNIPROT,18,16000,1317.848,3
UNIPROT,18,16000,1216.741,4
UNIPROT,18,16000,1193.703,5
UNIPROT,18,18000,1395.117,1
UNIPROT,18,18000,1272.377,2
UNIPROT,18,18000,1275.459,3
UNIPROT,18,18000,1357.708,4
UNIPROT,18,18000,1285.027,5
UNIPROT,18,20000,1325.523,1
UNIPROT,18,20000,1361.798,2
UNIPROT,18,20000,1354.909,3
UNIPROT,18,20000,1334.141,4
UNIPROT,18,20000,1328.932,5
UNIPROT,19,1,668.256,1
UNIPROT,19,1,670.284,2
UNIPROT,19,1,663.629,3
UNIPROT,19,1,662.099,4
UNIPROT,19,1,672.849,5
UNIPROT,19,2000,778.533,1
UNIPROT,19,2000,743.061,2
UNIPROT,19,2000,730.730,3
UNIPROT,19,2000,740.859,4
UNIPROT,19,2000,829.824,5
UNIPROT,19,4000,865.578,1
UNIPROT,19,4000,796.927,2
UNIPROT,19,4000,803.855,3
UNIPROT,19,4000,801.101,4
UNIPROT,19,4000,891.525,5
UNIPROT,19,6000,957.927,1
UNIPROT,19,6000,864.421,2
UNIPROT,19,6000,856.844,3
UNIPROT,19,6000,858.044,4
UNIPROT,19,6000,861.228,5
UNIPROT,19,8000,927.428,1
UNIPROT,19,8000,928.873,2
UNIPROT,19,8000,918.293,3
UNIPROT,19,8000,916.386,4
UNIPROT,19,8000,972.805,5
UNIPROT,19,10000,1005.018,1
UNIPROT,19,10000,999.460,2
UNIPROT,19,10000,1002.865,3
UNIPROT,19,10000,1067.400,4
UNIPROT,19,10000,997.916,5
UNIPROT,19,12000,1078.996,1
UNIPROT,19,12000,1111.914,2
UNIPROT,19,12000,1062.145,3
UNIPROT,19,12000,1064.472,4
UNIPROT,19,12000,1084.414,5
UNIPROT,19,14000,1140.457,1
UNIPROT,19,14000,1131.133,2
UNIPROT,19,14000,1130.431,3
UNIPROT,19,14000,1143.453,4
UNIPROT,19,14000,1212.815,5
UNIPROT,19,16000,1215.639,1
UNIPROT,19,16000,1204.716,2
UNIPROT,19,16000,1295.899,3
UNIPROT,19,16000,1195.261,4
UNIPROT,19,16000,1203.221,5
UNIPROT,19,18000,1352.645,1
UNIPROT,19,18000,1266.606,2
UNIPROT,19,18000,1272.690,3
UNIPROT,19,18000,1339.835,4
UNIPROT,19,18000,1255.978,5
UNIPROT,19,20000,1359.381,1
UNIPROT,19,20000,1419.150,2
UNIPROT,19,20000,1324.613,3
UNIPROT,19,20000,1341.696,4
UNIPROT,19,20000,1341.849,5
UNIPROT,20,1,667.392,1
UNIPROT,20,1,664.966,2
UNIPROT,20,1,674.964,3
UNIPROT,20,1,669.820,4
UNIPROT,20,1,660.394,5
UNIPROT,20,2000,742.964,1
UNIPROT,20,2000,792.581,2
UNIPROT,20,2000,735.303,3
UNIPROT,20,2000,750.593,4
UNIPROT,20,2000,739.037,5
UNIPROT,20,4000,799.997,1
UNIPROT,20,4000,854.083,2
UNIPROT,20,4000,794.555,3
UNIPROT,20,4000,807.555,4
UNIPROT,20,4000,796.736,5
UNIPROT,20,6000,876.714,1
UNIPROT,20,6000,954.336,2
UNIPROT,20,6000,874.635,3
UNIPROT,20,6000,873.628,4
UNIPROT,20,6000,869.429,5
UNIPROT,20,8000,987.725,1
UNIPROT,20,8000,926.730,2
UNIPROT,20,8000,924.640,3
UNIPROT,20,8000,932.941,4
UNIPROT,20,8000,930.189,5
UNIPROT,20,10000,981.709,1
UNIPROT,20,10000,992.788,2
UNIPROT,20,10000,993.247,3
UNIPROT,20,10000,1003.737,4
UNIPROT,20,10000,1079.420,5
UNIPROT,20,12000,1057.969,1
UNIPROT,20,12000,1066.619,2
UNIPROT,20,12000,1136.496,3
UNIPROT,20,12000,1053.184,4
UNIPROT,20,12000,1061.029,5
UNIPROT,20,14000,1140.582,1
UNIPROT,20,14000,1216.421,2
UNIPROT,20,14000,1135.527,3
UNIPROT,20,14000,1121.074,4
UNIPROT,20,14000,1133.602,5
UNIPROT,20,16000,1178.188,1
UNIPROT,20,16000,1180.173,2
UNIPROT,20,16000,1186.817,3
UNIPROT,20,16000,1213.572,4
UNIPROT,20,16000,1177.936,5
UNIPROT,20,18000,1259.736,1
UNIPROT,20,18000,1290.422,2
UNIPROT,20,18000,1264.283,3
UNIPROT,20,18000,1253.658,4
UNIPROT,20,18000,1268.489,5
UNIPROT,20,20000,1325.768,1
UNIPROT,20,20000,1343.645,2
UNIPROT,20,20000,1366.441,3
UNIPROT,20,20000,1437.520,4
UNIPROT,20,20000,1331.105,5
UNIPROT,21,1,668.700,1
UNIPROT,21,1,671.049,2
UNIPROT,21,1,672.951,3
UNIPROT,21,1,731.063,4
UNIPROT,21,1,677.367,5
UNIPROT,21,2000,740.588,1
UNIPROT,21,2000,739.426,2
UNIPROT,21,2000,735.811,3
UNIPROT,21,2000,737.821,4
UNIPROT,21,2000,800.256,5
UNIPROT,21,4000,797.192,1
UNIPROT,21,4000,793.925,2
UNIPROT,21,4000,796.985,3
UNIPROT,21,4000,804.839,4
UNIPROT,21,4000,873.361,5
UNIPROT,21,6000,846.908,1
UNIPROT,21,6000,862.046,2
UNIPROT,21,6000,865.714,3
UNIPROT,21,6000,912.219,4
UNIPROT,21,6000,860.817,5
UNIPROT,21,8000,930.820,1
UNIPROT,21,8000,930.429,2
UNIPROT,21,8000,1001.969,3
UNIPROT,21,8000,927.879,4
UNIPROT,21,8000,920.377,5
UNIPROT,21,10000,991.487,1
UNIPROT,21,10000,1061.821,2
UNIPROT,21,10000,1008.088,3
UNIPROT,21,10000,1005.723,4
UNIPROT,21,10000,994.361,5
UNIPROT,21,12000,1120.861,1
UNIPROT,21,12000,1065.626,2
UNIPROT,21,12000,1076.445,3
UNIPROT,21,12000,1066.771,4
UNIPROT,21,12000,1073.145,5
UNIPROT,21,14000,1128.908,1
UNIPROT,21,14000,1142.658,2
UNIPROT,21,14000,1124.928,3
UNIPROT,21,14000,1194.234,4
UNIPROT,21,14000,1137.740,5
UNIPROT,21,16000,1202.249,1
UNIPROT,21,16000,1265.711,2
UNIPROT,21,16000,1194.327,3
UNIPROT,21,16000,1197.138,4
UNIPROT,21,16000,1200.091,5
UNIPROT,21,18000,1264.824,1
UNIPROT,21,18000,1267.084,2
UNIPROT,21,18000,1249.254,3
UNIPROT,21,18000,1353.847,4
UNIPROT,21,18000,1255.381,5
UNIPROT,21,20000,1332.029,1
UNIPROT,21,20000,1420.799,2
UNIPROT,21,20000,1339.180,3
UNIPROT,21,20000,1332.556,4
UNIPROT,21,20000,1340.357,5
UNIPROT,22,1,729.705,1
UNIPROT,22,1,674.392,2
UNIPROT,22,1,667.629,3
UNIPROT,22,1,665.107,4
UNIPROT,22,1,675.154,5
UNIPROT,22,2000,741.055,1
UNIPROT,22,2000,803.745,2
UNIPROT,22,2000,744.179,3
UNIPROT,22,2000,754.180,4
UNIPROT,22,2000,750.293,5
UNIPROT,22,4000,814.504,1
UNIPROT,22,4000,807.944,2
UNIPROT,22,4000,884.552,3
UNIPROT,22,4000,815.191,4
UNIPROT,22,4000,801.495,5
UNIPROT,22,6000,870.219,1
UNIPROT,22,6000,937.094,2
UNIPROT,22,6000,877.367,3
UNIPROT,22,6000,866.301,4
UNIPROT,22,6000,878.071,5
UNIPROT,22,8000,956.606,1
UNIPROT,22,8000,1027.732,2
UNIPROT,22,8000,957.133,3
UNIPROT,22,8000,994.732,4
UNIPROT,22,8000,974.904,5
UNIPROT,22,10000,1094.405,1
UNIPROT,22,10000,1012.283,2
UNIPROT,22,10000,1009.463,3
UNIPROT,22,10000,1018.343,4
UNIPROT,22,10000,1073.022,5
UNIPROT,22,12000,1084.582,1
UNIPROT,22,12000,1076.470,2
UNIPROT,22,12000,1077.076,3
UNIPROT,22,12000,1131.426,4
UNIPROT,22,12000,1074.473,5
UNIPROT,22,14000,1143.558,1
UNIPROT,22,14000,1215.551,2
UNIPROT,22,14000,1147.308,3
UNIPROT,22,14000,1142.623,4
UNIPROT,22,14000,1144.877,5
UNIPROT,22,16000,1334.791,1
UNIPROT,22,16000,1215.727,2
UNIPROT,22,16000,1198.061,3
UNIPROT,22,16000,1230.587,4
UNIPROT,22,16000,1309.440,5
UNIPROT,22,18000,1279.234,1
UNIPROT,22,18000,1282.481,2
UNIPROT,22,18000,1362.520,3
UNIPROT,22,18000,1271.760,4
UNIPROT,22,18000,1276.966,5
UNIPROT,22,20000,2206.737,1
UNIPROT,22,20000,1341.998,2
UNIPROT,22,20000,1353.001,3
UNIPROT,22,20000,1400.243,4
UNIPROT,22,20000,1340.163,5
UNIPROT,23,1,662.644,1
UNIPROT,23,1,662.017,2
UNIPROT,23,1,667.636,3
UNIPROT,23,1,766.779,4
UNIPROT,23,1,663.659,5
UNIPROT,23,2000,750.251,1
UNIPROT,23,2000,733.984,2
UNIPROT,23,2000,738.549,3
UNIPROT,23,2000,819.609,4
UNIPROT,23,2000,751.314,5
UNIPROT,23,4000,809.395,1
UNIPROT,23,4000,810.345,2
UNIPROT,23,4000,815.745,3
UNIPROT,23,4000,898.661,4
UNIPROT,23,4000,808.252,5
UNIPROT,23,6000,866.023,1
UNIPROT,23,6000,867.080,2
UNIPROT,23,6000,968.680,3
UNIPROT,23,6000,873.586,4
UNIPROT,23,6000,863.006,5
UNIPROT,23,8000,937.781,1
UNIPROT,23,8000,1030.919,2
UNIPROT,23,8000,989.568,3
UNIPROT,23,8000,1113.722,4
UNIPROT,23,8000,926.577,5
UNIPROT,23,10000,995.873,1
UNIPROT,23,10000,996.037,2
UNIPROT,23,10000,989.238,3
UNIPROT,23,10000,992.444,4
UNIPROT,23,10000,1076.173,5
UNIPROT,23,12000,1050.292,1
UNIPROT,23,12000,1080.537,2
UNIPROT,23,12000,1230.979,3
UNIPROT,23,12000,1061.139,4
UNIPROT,23,12000,1053.007,5
UNIPROT,23,14000,1193.404,1
UNIPROT,23,14000,1126.281,2
UNIPROT,23,14000,1132.123,3
UNIPROT,23,14000,1119.766,4
UNIPROT,23,14000,1198.028,5
UNIPROT,23,16000,1212.435,1
UNIPROT,23,16000,1211.146,2
UNIPROT,23,16000,1308.922,3
UNIPROT,23,16000,1189.655,4
UNIPROT,23,16000,1198.520,5
UNIPROT,23,18000,1263.294,1
UNIPROT,23,18000,1265.791,2
UNIPROT,23,18000,1267.106,3
UNIPROT,23,18000,1314.300,4
UNIPROT,23,18000,1271.088,5
UNIPROT,23,20000,1357.469,1
UNIPROT,23,20000,1442.041,2
UNIPROT,23,20000,1345.604,3
UNIPROT,23,20000,1347.761,4
UNIPROT,23,20000,1396.486,5
UNIPROT,24,1,675.406,1
UNIPROT,24,1,658.770,2
UNIPROT,24,1,658.014,3
UNIPROT,24,1,672.645,4
UNIPROT,24,1,673.373,5
UNIPROT,24,2000,754.762,1
UNIPROT,24,2000,753.120,2
UNIPROT,24,2000,750.243,3
UNIPROT,24,2000,740.702,4
UNIPROT,24,2000,749.048,5
UNIPROT,24,4000,824.484,1
UNIPROT,24,4000,810.830,2
UNIPROT,24,4000,814.961,3
UNIPROT,24,4000,812.106,4
UNIPROT,24,4000,873.893,5
UNIPROT,24,6000,886.383,1
UNIPROT,24,6000,876.341,2
UNIPROT,24,6000,873.114,3
UNIPROT,24,6000,932.477,4
UNIPROT,24,6000,898.279,5
UNIPROT,24,8000,947.929,1
UNIPROT,24,8000,936.473,2
UNIPROT,24,8000,1002.494,3
UNIPROT,24,8000,935.213,4
UNIPROT,24,8000,935.337,5
UNIPROT,24,10000,1069.508,1
UNIPROT,24,10000,1004.794,2
UNIPROT,24,10000,997.627,3
UNIPROT,24,10000,1002.351,4
UNIPROT,24,10000,1002.961,5
UNIPROT,24,12000,1071.840,1
UNIPROT,24,12000,1054.788,2
UNIPROT,24,12000,1070.335,3
UNIPROT,24,12000,1100.966,4
UNIPROT,24,12000,1064.949,5
UNIPROT,24,14000,1126.375,1
UNIPROT,24,14000,1172.387,2
UNIPROT,24,14000,1132.058,3
UNIPROT,24,14000,1129.311,4
UNIPROT,24,14000,1117.137,5
UNIPROT,24,16000,1204.637,1
UNIPROT,24,16000,1202.379,2
UNIPROT,24,16000,1195.603,3
UNIPROT,24,16000,1245.599,4
UNIPROT,24,16000,1215.840,5
UNIPROT,24,18000,1273.990,1
UNIPROT,24,18000,1331.401,2
UNIPROT,24,18000,1277.332,3
UNIPROT,24,18000,1287.174,4
UNIPROT,24,18000,1282.078,5
UNIPROT,24,20000,1344.148,1
UNIPROT,24,20000,1338.010,2
UNIPROT,24,20000,1417.161,3
UNIPROT,24,20000,1336.320,4
UNIPROT,24,20000,1330.260,5
UNIPROT,25,1,802.775,1
UNIPROT,25,1,661.134,2
UNIPROT,25,1,728.062,3
UNIPROT,25,1,667.135,4
UNIPROT,25,1,670.447,5
UNIPROT,25,2000,757.746,1
UNIPROT,25,2000,747.268,2
UNIPROT,25,2000,749.504,3
UNIPROT,25,2000,805.133,4
UNIPROT,25,2000,742.753,5
UNIPROT,25,4000,810.067,1
UNIPROT,25,4000,803.903,2
UNIPROT,25,4000,805.231,3
UNIPROT,25,4000,883.944,4
UNIPROT,25,4000,800.167,5
UNIPROT,25,6000,869.695,1
UNIPROT,25,6000,870.466,2
UNIPROT,25,6000,917.411,3
UNIPROT,25,6000,879.453,4
UNIPROT,25,6000,868.480,5
UNIPROT,25,8000,926.016,1
UNIPROT,25,8000,998.839,2
UNIPROT,25,8000,936.051,3
UNIPROT,25,8000,928.002,4
UNIPROT,25,8000,940.589,5
UNIPROT,25,10000,1040.703,1
UNIPROT,25,10000,1002.294,2
UNIPROT,25,10000,1005.571,3
UNIPROT,25,10000,992.237,4
UNIPROT,25,10000,1011.147,5
UNIPROT,25,12000,1082.399,1
UNIPROT,25,12000,1065.605,2
UNIPROT,25,12000,1078.336,3
UNIPROT,25,12000,1123.718,4
UNIPROT,25,12000,1067.705,5
UNIPROT,25,14000,1144.781,1
UNIPROT,25,14000,1151.303,2
UNIPROT,25,14000,1230.341,3
UNIPROT,25,14000,1159.376,4
UNIPROT,25,14000,1136.821,5
UNIPROT,25,16000,1314.241,1
UNIPROT,25,16000,1221.063,2
UNIPROT,25,16000,1215.316,3
UNIPROT,25,16000,1213.510,4
UNIPROT,25,16000,1319.002,5
UNIPROT,25,18000,1292.622,1
UNIPROT,25,18000,1255.718,2
UNIPROT,25,18000,1347.147,3
UNIPROT,25,18000,1274.842,4
UNIPROT,25,18000,1259.526,5
UNIPROT,25,20000,1338.570,1
UNIPROT,25,20000,1330.705,2
UNIPROT,25,20000,1325.839,3
UNIPROT,25,20000,1378.896,4
UNIPROT,25,20000,1341.710,5
UNIPROT,26,1,662.200,1
UNIPROT,26,1,661.824,2
UNIPROT,26,1,663.524,3
UNIPROT,26,1,737.597,4
UNIPROT,26,1,665.470,5
UNIPROT,26,2000,737.448,1
UNIPROT,26,2000,746.805,2
UNIPROT,26,2000,740.881,3
UNIPROT,26,2000,741.921,4
UNIPROT,26,2000,808.280,5
UNIPROT,26,4000,808.968,1
UNIPROT,26,4000,794.973,2
UNIPROT,26,4000,800.257,3
UNIPROT,26,4000,859.248,4
UNIPROT,26,4000,806.107,5
UNIPROT,26,6000,856.986,1
UNIPROT,26,6000,860.647,2
UNIPROT,26,6000,862.136,3
UNIPROT,26,6000,930.585,4
UNIPROT,26,6000,857.605,5
UNIPROT,26,8000,933.514,1
UNIPROT,26,8000,937.944,2
UNIPROT,26,8000,1021.953,3
UNIPROT,26,8000,940.866,4
UNIPROT,26,8000,938.452,5
UNIPROT,26,10000,1035.959,1
UNIPROT,26,10000,1077.094,2
UNIPROT,26,10000,1006.539,3
UNIPROT,26,10000,1006.577,4
UNIPROT,26,10000,1020.483,5
UNIPROT,26,12000,1052.406,1
UNIPROT,26,12000,1054.014,2
UNIPROT,26,12000,1082.219,3
UNIPROT,26,12000,1071.008,4
UNIPROT,26,12000,1160.009,5
UNIPROT,26,14000,1137.322,1
UNIPROT,26,14000,1134.112,2
UNIPROT,26,14000,1178.192,3
UNIPROT,26,14000,1127.732,4
UNIPROT,26,14000,1128.909,5
UNIPROT,26,16000,1242.753,1
UNIPROT,26,16000,1199.745,2
UNIPROT,26,16000,1195.915,3
UNIPROT,26,16000,1195.442,4
UNIPROT,26,16000,1257.974,5
UNIPROT,26,18000,1267.558,1
UNIPROT,26,18000,1275.136,2
UNIPROT,26,18000,1313.964,3
UNIPROT,26,18000,1274.298,4
UNIPROT,26,18000,1274.038,5
UNIPROT,26,20000,1394.695,1
UNIPROT,26,20000,1331.471,2
UNIPROT,26,20000,1324.083,3
UNIPROT,26,20000,1339.907,4
UNIPROT,26,20000,1457.761,5
UNIPROT,27,1,658.247,1
UNIPROT,27,1,695.520,2
UNIPROT,27,1,684.463,3
UNIPROT,27,1,665.918,4
UNIPROT,27,1,679.680,5
UNIPROT,27,2000,749.398,1
UNIPROT,27,2000,745.082,2
UNIPROT,27,2000,756.043,3
UNIPROT,27,2000,739.720,4
UNIPROT,27,2000,742.412,5
UNIPROT,27,4000,819.986,1
UNIPROT,27,4000,809.033,2
UNIPROT,27,4000,813.470,3
UNIPROT,27,4000,817.626,4
UNIPROT,27,4000,808.613,5
UNIPROT,27,6000,875.965,1
UNIPROT,27,6000,872.068,2
UNIPROT,27,6000,868.645,3
UNIPROT,27,6000,877.327,4
UNIPROT,27,6000,923.161,5
UNIPROT,27,8000,946.937,1
UNIPROT,27,8000,933.799,2
UNIPROT,27,8000,927.137,3
UNIPROT,27,8000,989.018,4
UNIPROT,27,8000,947.042,5
UNIPROT,27,10000,990.510,1
UNIPROT,27,10000,994.837,2
